X;Y;id_local;reseau_loc;nom_loc;id_osm;num_iti;code_com_d;ame_d;regime_d;sens_d;largeur_d;local_d;statut_d;revet_d;code_com_g;ame_g;regime_g;sens_g;largeur_g;local_g;statut_g;revet_g;access_ame;date_maj;trafic_vit;lumiere;d_service;comm;source;project_c;ref_geo
5.71440280498985;45.1742528784489;;;;way/292472116;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-05-24;;true;;;OpenStreetMap;WGS84;
5.7144407465674;45.1743621954574;;;;way/4014467;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;ROLLER;2024-05-24;"30";true;;;OpenStreetMap;WGS84;
5.71257635439535;45.1739289122328;;;;way/297096886;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-05-18;"30";;;;OpenStreetMap;WGS84;
5.71454535;45.1753210004959;;;;way/463254683;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2024-05-09;;true;;;OpenStreetMap;WGS84;
5.71260578063247;45.1759610004167;;;;way/52089502;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2023-09-12;;true;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2010"
5.71299125261582;45.1774638580153;;;;way/463007340;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-05-19;;true;;;OpenStreetMap;WGS84;
5.71327800283548;45.1775513184414;;;;way/1067959512;;"38185";AUTRE;;;;;EN SERVICE;LISSE;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2024-05-05;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012
5.71273065;45.1776694004507;;;;way/1067959513;;"38185";AUTRE;;;;;EN SERVICE;LISSE;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-25;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2012
5.71584729381861;45.1779152444215;;;;way/463254681;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2023-09-12;;true;;;OpenStreetMap;WGS84;
5.71578637889756;45.1776580584472;;;;way/42378138;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-05-20;;true;;;OpenStreetMap;WGS84;
5.71559430823558;45.1774725483885;D 1075;;;way/463254690;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;ROLLER;2023-09-20;"50";true;;;OpenStreetMap;WGS84;
5.7153329125052;45.1776340007639;;;;way/463069226;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2023-09-19;;true;;;OpenStreetMap;WGS84;
5.7118736750247;45.1773663783346;;;;way/120478975;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-25;;true;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2011"
5.70963841189983;45.1769397411241;;;;way/1164465204;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2023-12-15;"30";true;;;OpenStreetMap;WGS84;
5.69487470045922;45.207698598507;;;;way/262880243;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2021-09-26;;;;;OpenStreetMap;WGS84;GPS
5.6963451;45.2033008004899;;;;way/1117459673;;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-11-22;;;;;OpenStreetMap;WGS84;survey
5.69683834632043;45.2037044706958;;;;way/1228654383;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2023-12-04;;;;;OpenStreetMap;WGS84;
5.69750188240434;45.2043790104824;;;;way/52045126;;"38185";BANDE CYCLABLE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre ; mise à jour : 2010"
5.69877467464372;45.204711489478;;;;way/296319825;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-12-01;;true;;;OpenStreetMap;WGS84;
5.69939287425366;45.2058346758264;;;;way/300110307;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-06-21;;true;;;OpenStreetMap;WGS84;
5.69991050138256;45.2050575596047;;;;way/933363640;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72420701292414;45.1893246401642;;;;way/27610981;;"38185";COULOIR BUS+VELO;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2024-07-31;;;;;OpenStreetMap;WGS84;"v2;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009"
5.72431665;45.1921523504488;;;;way/1293946305;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-11-10;;true;;;OpenStreetMap;WGS84;
5.72449826212595;45.1902738206895;;;;way/220256239;;"38185";AUTRE;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;"v2;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009"
5.72519096360875;45.1908627300602;;;;way/190112933;;"38185";AUTRE;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-09;"30";true;;;OpenStreetMap;WGS84;"v2;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009"
5.72407248094717;45.1912575185691;;;;way/4262418;;"38185";AUTRE;ZONE 30;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;"v2;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009"
5.72492610094623;45.1917427462814;;;;way/1246117186;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;
5.72465210075934;45.1917094700484;;;;way/4318400;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;
5.7241543;45.1926953504566;;;;way/85497264;;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72658464922879;45.1928582044535;;;;way/61598990;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;RUGUEUX;"38185";AUCUN;;;;;EN SERVICE;RUGUEUX;;2022-09-11;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.7266945;45.1914651504545;;;;way/931818951;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2024-05-09;;true;;;OpenStreetMap;WGS84;
5.72680300104427;45.1916071469345;;;;way/745959408;;"38185";AMENAGEMENT MIXTE PIETON VELO HORS VOIE VERTE;AIRE PIETONNE;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2024-05-09;;true;;;OpenStreetMap;WGS84;
5.7265732;45.1907270004496;;;;way/230209067;;"38185";AUTRE;ZONE DE RENCONTRE;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE DE RENCONTRE;;;CHAUSSEE;EN SERVICE;LISSE;;2023-03-19;"20";;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2013
5.72051;45.1923938004511;;;;way/260110456;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-05-12;;true;;;OpenStreetMap;WGS84;
5.72053125;45.1922615504679;;;;way/232823972;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.7206309874402;45.1923165971978;;;;way/489129562;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72075976975252;45.1922672153342;;;;way/812857567;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72074165;45.19234990045;;;;way/835673913;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72100218514864;45.1923540866748;;;;way/317965003;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72107674625234;45.1914508434049;D 523;;;way/300840999;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.72149626170063;45.1924041484966;;;;way/38262930;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72048559709785;45.1918133186843;;;;way/290670689;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-06-04;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014
5.72046459883948;45.1919254975851;D 1075;;;way/232823973;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72071019367942;45.1918702373802;;;;way/300841000;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72080581402481;45.1919077077324;;;;way/282084859;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72071974887549;45.1921488889133;;;;way/1112507837;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-11-12;;true;;;OpenStreetMap;WGS84;
5.72042943372927;45.1920756270131;;;;way/222912383;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-11-12;;true;;;OpenStreetMap;WGS84;
5.72001279201373;45.1921161406813;;;;way/1112510535;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-11-12;;true;;;OpenStreetMap;WGS84;
5.72027234597875;45.1919633511396;D 1075;;;way/232022969;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-01-04;"30";true;;;OpenStreetMap;WGS84;
5.72036215;45.191453700559;;;;way/463337879;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.72028931797775;45.1914601687696;D 1075;;;way/232823962;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-01-04;"30";true;;;OpenStreetMap;WGS84;
5.71983392084214;45.1923081580379;;;;way/282084862;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-10-26;;true;;;OpenStreetMap;WGS84;
5.72012435;45.1923894004561;;;;way/260110454;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-06-04;;true;;;OpenStreetMap;WGS84;
5.72005825534613;45.1923178571589;D 15;;;way/224500302;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-01-03;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2010
5.72015603707665;45.1922498185162;;;;way/812857568;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-04;;true;;;OpenStreetMap;WGS84;
5.72042765;45.192303400449;;;;way/232022970;;"38185";AUTRE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.72018067966312;45.1928386872441;;;;way/236815264;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-06-05;;false;;;OpenStreetMap;WGS84;
5.71979963979437;45.1928664964538;;;;way/260110462;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-09-26;;false;;;OpenStreetMap;WGS84;
5.71758916012654;45.1922369919115;;;;way/10595058;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;
5.7185050444631;45.191831210964;;;;way/460950373;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2023-02-26;;true;;;OpenStreetMap;WGS84;
5.7177029224694;45.1906681430691;;;;way/39513638;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.71969405;45.1902458016549;D 1075;;;way/463337918;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;ROLLER;2024-07-31;"30";true;;;OpenStreetMap;WGS84;
5.7199225814234;45.191202028673;;;;way/47088900;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.71975669588013;45.1907121829554;;;;way/463337903;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;ROLLER;2022-10-21;;true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2014
5.71976971995703;45.1909947758258;;;;way/196554602;;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-31;;true;;;OpenStreetMap;WGS84;
5.72005544656594;45.1910405638004;;;;way/463337792;;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-07-31;;true;;;OpenStreetMap;WGS84;
5.72019037438182;45.1911650047076;D 1075;;;way/1348496587;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;;2025-01-04;"30";true;;;OpenStreetMap;WGS84;
5.72034428599245;45.1910338475421;;;;way/463337794;;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-04;;true;;;OpenStreetMap;WGS84;
5.72034704429393;45.1910748654415;;;;way/463337793;;"38185";COULOIR BUS+VELO;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2024-08-12;;true;;;OpenStreetMap;WGS84;
5.71987830759459;45.1907943690171;D 1075;;;way/1044486607;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;EN AGGLOMERATION;;;;EN SERVICE;LISSE;ROLLER;2025-01-04;"30";true;;;OpenStreetMap;WGS84;
5.71944353427273;45.1897826588132;;;;way/463337915;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-10-21;;true;;;OpenStreetMap;WGS84;
5.72327531415628;45.188202436245;D 523;;;way/1111597864;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2024-08-04;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.72226752835219;45.1896736743802;D 523;;;way/487446452;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.72265794765212;45.1890918165424;D 523;;;way/295019302;;"38185";AUCUN;ZONE 30;;;;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;ROLLER;2024-07-31;"30";true;;;OpenStreetMap;WGS84;cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre. Mise à jour : 2009
5.72243155317559;45.1913774944121;;;;way/38262934;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";COULOIR BUS+VELO;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;
5.72350317956171;45.1907788581855;;;;way/39513639;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-11-13;"30";true;;;OpenStreetMap;WGS84;
5.7233858923863;45.191523963898;;;;way/168642612;;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-12;"30";true;;;OpenStreetMap;WGS84;
5.72224974251274;45.1919116861664;;;;way/38655117;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";DOUBLE SENS CYCLABLE NON MATERIALISE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2024-08-04;"30";true;;;OpenStreetMap;WGS84;"cadastre-dgi-fr source : Direction Générale des Impôts - Cadastre;mise à jour : 2009"
5.72170685;45.192354950471;;;;way/385455369;;"38185";PISTE CYCLABLE;;BIDIRECTIONNEL;;TROTTOIR;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-05-08;;true;;;OpenStreetMap;WGS84;
5.73200058270887;45.1680956882797;;;;way/203776224;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2021-08-09;;true;;;OpenStreetMap;WGS84;
5.73105002047872;45.1675654356086;;;;way/493108033;;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;EN AGGLOMERATION;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2023-11-26;"30";true;;;OpenStreetMap;WGS84;
5.7320978415669;45.1676406933995;;;;way/168276601;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2017-05-12;;;;;OpenStreetMap;WGS84;
5.73129340522554;45.1665954145937;;;;way/79367747;;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";BANDE CYCLABLE;ZONE 30;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2025-01-07;"30";true;;;OpenStreetMap;WGS84;
5.72888375913736;45.1628295128456;;;;way/817474566;;"38185";PISTE CYCLABLE;;UNIDIRECTIONNEL;;TROTTOIR;EN SERVICE;;"38185";AUCUN;;;;;EN SERVICE;;;2020-06-19;;;;;OpenStreetMap;WGS84;
5.7286104;45.1632830004548;;;;way/493217083;;"38185";BANDE CYCLABLE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUTRE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;;2022-09-12;;;;;OpenStreetMap;WGS84;
5.72863280010796;45.1645937178538;;;;way/493217107;;"38185";VOIE VERTE;;BIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2025-01-08;;true;;;OpenStreetMap;WGS84;
5.72881085;45.1644773505695;;;;way/493217099;;"38185";VOIE VERTE;;UNIDIRECTIONNEL;;CHAUSSEE;EN SERVICE;LISSE;"38185";AUCUN;;;;;EN SERVICE;LISSE;;2022-09-12;;true;;;OpenStreetMap;WGS84;
